dataSource,dateOfReport,reportNo,region,province,cityMunicipality,dswd,lgu,ngos,others,grandTotal,notes,index,agency,agencyCode,aidCategory,aidCategoryCode,aidType,assistanceType,agencyAllocated,value,shareOfTotalBudget,date,beneficiaryTargetValue,beneficiaryValue,beneficiaryCategory,beneficiaryType,shareOfPop,link,infoText
DSWD Dromic Reports,3/31/20,23,REGION III,,,4518349.5,139499042.1,0,0,144017391.6,,68,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.0033,3/31/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,3/31/20,23,CALABARZON,,,2695660,542506057.5,0,0,545201717.5,,69,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,575960,0.0013,3/31/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,3/31/20,23,MIMAROPA,,,0,12684446.2,0,0,12684446.2,,70,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.0057,3/31/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,3/31/20,23,REGION V,,,8326076.46,169515281.6,1406400,0,179247758,,71,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,434029.82,0.0033,3/31/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,3/31/20,23,REGION VI,,,1241748,4415250,50000,0,5706998,,72,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,720000,0.0016,3/31/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,3/31/20,23,REGION VII,,,1071610,0,0,0,1071610,,73,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.0003,3/31/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,3/31/20,23,REGION VIII,,,0,30873018.08,0,65070,30938088.08,,74,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.0025,3/31/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,3/31/20,23,REGION IX,,,0,781000,0,0,781000,,75,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.002,3/31/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,3/31/20,23,REGION X,,,12536.9,0,0,0,12536.9,,76,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,12536.9,-0.0012,3/31/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,3/31/20,23,REGION XI,,,7209177.56,2133600,0,0,9342777.56,,77,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,4097673.06,0.0016,3/31/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,3/31/20,23,REGION XII,,,709213,0,0,0,709213,,78,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.0035,3/31/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,3/31/20,23,CARAGA,,,0,12750747.82,0,0,12750747.82,,79,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.0002,3/31/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,3/31/20,23,CAR,,,1309068,45643758,0,4526668,51479494,,80,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,28453.75,0.0004,3/31/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,3/31/20,23,BARMM,,,222000,0,0,0,222000,,81,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,222000,0.0018,3/31/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,NCR,,,29080980,240146750,0,0,269227730,,82,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,756000,0.0044,4/1/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,REGION I,,,377140,151029409.1,120400.03,9301693,160828642.1,,83,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.0027,4/1/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,REGION II,,,100886.5,21371495.36,0,0,21472381.86,,84,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,310.42,0.0031,4/1/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,REGION III,,,4518349.5,239908722.7,0,0,244427072.2,,85,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.001,4/1/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,CALABARZON,,,5332360,595460463.5,0,0,600792823.5,,86,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,2636700,0.0003,4/1/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,MIMAROPA,,,0,12684446.2,0,0,12684446.2,,87,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.016,4/1/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,REGION V,,,8857356.56,183064332.6,1406400,0,193328089.1,,88,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,531280.1,0.0014,4/1/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,REGION VI,,,1241748,4415250,50000,0,5706998,,89,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.0028,4/1/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,REGION VII,,,1071610,0,0,0,1071610,,90,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.0046,4/1/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,REGION VIII,,,0,46811470.58,0,105070,46916540.58,,91,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.027,4/1/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,REGION IX,,,0,781000,0,0,781000,,92,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.0062,4/1/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,REGION X,,,12536.9,0,0,0,12536.9,,93,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,0,0,0.0027,4/1/20,0,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,REGION XI,,,7209177.56,2133600,0,0,9342777.56,,94,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/1/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,REGION XII,,,709213,0,0,0,709213,,95,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/1/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,CARAGA,,,0,12750747.82,0,0,12750747.82,,96,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/1/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,CAR,,,1309068,45643758,11955,4531418,51496199,,97,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/1/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/1/20,25,BARMM,,,222000,0,0,0,222000,,98,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/1/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/2/20,27,NCR,,,32610980,621778650,3400000,0,657789630,,99,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,3530000,,4/2/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/2/20,27,REGION I,,,377140,152780914.2,120400.03,9301693,162580147.2,,100,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/2/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/2/20,27,REGION II,,,234636.5,51736957.68,0,0,51971594.18,,101,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,133750,,4/2/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/2/20,27,REGION III,,,5472077.3,311659582.4,0,0,317131659.7,,102,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,953727.8,,4/2/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/2/20,27,CALABARZON,,,5332360,595460463.5,0,0,600792823.5,,103,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/2/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/2/20,27,MIMAROPA,,,0,14463196.2,0,0,14463196.2,,104,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,4/2/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/2/20,27,REGION V,,,9502507.61,183064332.6,1406400,0,193973240.2,,105,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,645151.05,,4/2/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,4/2/20,27,REGION VI,,,643068,4415250,50000,0,5108318,,106,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,-598680,,4/2/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
